TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PF02177	APP_N	0.0278372576677584	-3.58137995168096	3	1	0.00740740740740741	135	14414	11803	Aplp1
PF01858	RB_A	0.0278372576677584	-3.58137995168096	3	1	0.00740740740740741	135	14414	19645	Rb1
PF01857	RB_B	0.0278372576677584	-3.58137995168096	3	1	0.00740740740740741	135	14414	19645	Rb1
PF11934	DUF3452	0.0278372576677584	-3.58137995168096	3	1	0.00740740740740741	135	14414	19645	Rb1
PF00836	Stathmin	0.0278372576677584	-3.58137995168096	3	1	0.00740740740740741	135	14414	20257	Stmn2
PF08399	VWA_N	0.0278372576677584	-3.58137995168096	3	1	0.00740740740740741	135	14414	12293	Cacna2d1
PF10515	APP_amyloid	0.0278372576677584	-3.58137995168096	3	1	0.00740740740740741	135	14414	11803	Aplp1
PF02743	Cache_1	0.0278372576677584	-3.58137995168096	3	1	0.00740740740740741	135	14414	12293	Cacna2d1
PF04847	Calcipressin	0.0278372576677584	-3.58137995168096	3	1	0.00740740740740741	135	14414	54720	Rcan1
PF12925	APP_E2	0.0278372576677584	-3.58137995168096	3	1	0.00740740740740741	135	14414	11803	Aplp1
PF03821	Mtp	0.0278372576677584	-3.58137995168096	3	1	0.00740740740740741	135	14414	114128	Laptm4b
PF12347	HJURP_C	0.0278372576677584	-3.58137995168096	3	1	0.00740740740740741	135	14414	17258	Mef2a
PF00685	Sulfotransfer_1	0.0319218541899501	-3.44446441943003	30	2	0.0148148148148148	135	14414	15476,29859	Hs3st1,Sult4a1
PF07647	SAM_2	0.0319218541899501	-3.44446441943003	30	2	0.0148148148148148	135	14414	320679,70097	Samd12,Sash1
PF00217	ATP-gua_Ptrans	0.0369443265889456	-3.29834318630119	4	1	0.00740740740740741	135	14414	12716	Ckmt1
PF02807	ATP-gua_PtransN	0.0369443265889456	-3.29834318630119	4	1	0.00740740740740741	135	14414	12716	Ckmt1
PF12075	KN_motif	0.0369443265889456	-3.29834318630119	4	1	0.00740740740740741	135	14414	80880	Kank3
PF02221	E1_DerP2_DerF2	0.0369443265889456	-3.29834318630119	4	1	0.00740740740740741	135	14414	67963	Npc2
PF00319	SRF-TF	0.0369443265889456	-3.29834318630119	4	1	0.00740740740740741	135	14414	17258	Mef2a
PF03096	Ndr	0.0369443265889456	-3.29834318630119	4	1	0.00740740740740741	135	14414	234593	Ndrg4
PF00235	Profilin	0.0369443265889456	-3.29834318630119	4	1	0.00740740740740741	135	14414	18645	Pfn2
PF01476	LysM	0.0369443265889456	-3.29834318630119	4	1	0.00740740740740741	135	14414	170719	Oxr1
PF04706	Dickkopf_N	0.0369443265889456	-3.29834318630119	4	1	0.00740740740740741	135	14414	50781	Dkk3
PF09067	EpoR_lig-bind	0.0369443265889456	-3.29834318630119	4	1	0.00740740740740741	135	14414	19116	Prlr
PF00243	NGF	0.0369443265889456	-3.29834318630119	4	1	0.00740740740740741	135	14414	12064	Bdnf
PF04193	PQ-loop	0.0369443265889456	-3.29834318630119	4	1	0.00740740740740741	135	14414	217430	Pqlc3
PF05653	Mg_trans_NIPA	0.0369443265889456	-3.29834318630119	4	1	0.00740740740740741	135	14414	233280	Nipa1
PF02852	Pyr_redox_dim	0.0369443265889456	-3.29834318630119	4	1	0.00740740740740741	135	14414	50493	Txnrd1
PF03556	Cullin_binding	0.0459667079835552	-3.07983788400683	5	1	0.00740740740740741	135	14414	100737	Dcun1d4
PF10409	PTEN_C2	0.0459667079835552	-3.07983788400683	5	1	0.00740740740740741	135	14414	72685	Dnajc6
PF03348	Serinc	0.0459667079835552	-3.07983788400683	5	1	0.00740740740740741	135	14414	26943	Serinc3
PF03645	Tctex-1	0.0459667079835552	-3.07983788400683	5	1	0.00740740740740741	135	14414	67117	Dynlt3
PF07534	TLD	0.0459667079835552	-3.07983788400683	5	1	0.00740740740740741	135	14414	170719	Oxr1
PF12020	TAFA	0.0459667079835552	-3.07983788400683	5	1	0.00740740740740741	135	14414	106014	Fam19a5
PF06990	Gal-3-0_sulfotr	0.0459667079835552	-3.07983788400683	5	1	0.00740740740740741	135	14414	100041596	Gm9994
PF00681	Plectin	0.0459667079835552	-3.07983788400683	5	1	0.00740740740740741	135	14414	109620	Dsp
PF12140	DUF3588	0.0459667079835552	-3.07983788400683	5	1	0.00740740740740741	135	14414	29871	Scmh1
PF08447	PAS_3	0.0549051835486003	-2.90214751691646	6	1	0.00740740740740741	135	14414	20465	Sim2
PF00755	Carn_acyltransf	0.0637605278196087	-2.75262096630971	7	1	0.00740740740740741	135	14414	78070	Cpt1c
PF02376	CUT	0.0637605278196087	-2.75262096630971	7	1	0.00740740740740741	135	14414	13047	Cux1
PF00070	Pyr_redox	0.0637605278196087	-2.75262096630971	7	1	0.00740740740740741	135	14414	50493	Txnrd1
PF01630	Glyco_hydro_56	0.0637605278196087	-2.75262096630971	7	1	0.00740740740740741	135	14414	15586	Hyal1
PF03151	TPT	0.0637605278196087	-2.75262096630971	7	1	0.00740740740740741	135	14414	228875	Slc35c2
PF00305	Lipoxygenase	0.0637605278196087	-2.75262096630971	7	1	0.00740740740740741	135	14414	11689	Alox5
PF00630	Filamin	0.0725335082263383	-2.62370664146266	8	1	0.00740740740740741	135	14414	229644	Trim45
PF02209	VHP	0.0725335082263383	-2.62370664146266	8	1	0.00740740740740741	135	14414	13829	Dmtn
PF00928	Adap_comp_sub	0.0725335082263383	-2.62370664146266	8	1	0.00740740740740741	135	14414	64933	Ap3m2
PF00812	Ephrin	0.0725335082263383	-2.62370664146266	8	1	0.00740740740740741	135	14414	13638	Efna3
PF02803	Thiolase_C	0.0725335082263383	-2.62370664146266	8	1	0.00740740740740741	135	14414	235674	Acaa1b
PF01979	Amidohydro_1	0.0725335082263383	-2.62370664146266	8	1	0.00740740740740741	135	14414	26757	Dpysl4
PF00082	Peptidase_S8	0.0725335082263383	-2.62370664146266	8	1	0.00740740740740741	135	14414	12751	Tpp1
PF00108	Thiolase_N	0.0725335082263383	-2.62370664146266	8	1	0.00740740740740741	135	14414	235674	Acaa1b
PF07707	BACK	0.0742977742213929	-2.59967428435057	48	2	0.0148148148148148	135	14414	246293,52323	Klhl8,Klhl7
PF01344	Kelch_1	0.0769992010767631	-2.56396023280873	49	2	0.0148148148148148	135	14414	246293,52323	Klhl8,Klhl7
PF02820	MBT	0.0812248851794274	-2.51053361103921	9	1	0.00740740740740741	135	14414	29871	Scmh1
PF00567	TUDOR	0.0812248851794274	-2.51053361103921	9	1	0.00740740740740741	135	14414	100121	Tdrd7
PF07992	Pyr_redox_2	0.0812248851794274	-2.51053361103921	9	1	0.00740740740740741	135	14414	50493	Txnrd1
PF00536	SAM_1	0.0824934936143184	-2.49503585403252	51	2	0.0148148148148148	135	14414	29871,70097	Scmh1,Sash1
PF12003	DUF3497	0.0898354121175171	-2.4097760371142	10	1	0.00740740740740741	135	14414	170757	Eltd1
PF00616	RasGAP	0.0898354121175171	-2.4097760371142	10	1	0.00740740740740741	135	14414	69601	Dab2ip
PF08266	Cadherin_2	0.093825779415169	-2.36631562687945	55	2	0.0148148148148148	135	14414	219228,93874	Pcdh17,Pcdhb3
PF01007	IRK	0.106816895219035	-2.23663917003276	12	1	0.00740740740740741	135	14414	16520	Kcnj4
PF00191	Annexin	0.106816895219035	-2.23663917003276	12	1	0.00740740740740741	135	14414	11747	Anxa5
PF00023	Ank	0.111593508707278	-2.19289239643201	61	2	0.0148148148148148	135	14414	56226,80880	Espn,Kank3
PF02493	MORN	0.115189323991222	-2.16117820870213	13	1	0.00740740740740741	135	14414	22092	Rsph1
PF03114	BAR	0.115189323991222	-2.16117820870213	13	1	0.00740740740740741	135	14414	54673	Sh3glb1
PF02984	Cyclin_C	0.115189323991222	-2.16117820870213	13	1	0.00740740740740741	135	14414	12443	Ccnd1
PF00474	SSF	0.115189323991222	-2.16117820870213	13	1	0.00740740740740741	135	14414	63993	Slc5a7
PF02191	OLF	0.115189323991222	-2.16117820870213	13	1	0.00740740740740741	135	14414	235379	Gldn
PF01762	Galactosyl_T	0.115189323991222	-2.16117820870213	13	1	0.00740740740740741	135	14414	232984	B3gnt8
PF00564	PB1	0.123483848066276	-2.09164491635565	14	1	0.00740740740740741	135	14414	18762	Prkcz
PF02205	WH2	0.123483848066276	-2.09164491635565	14	1	0.00740740740740741	135	14414	56226	Espn
PF03137	OATP	0.123483848066276	-2.09164491635565	14	1	0.00740740740740741	135	14414	108116	Slco3a1
PF01217	Clat_adaptor_s	0.123483848066276	-2.09164491635565	14	1	0.00740740740740741	135	14414	64933	Ap3m2
PF00035	dsrm	0.131701186993363	-2.02721965741579	15	1	0.00740740740740741	135	14414	29819	Stau2
PF01553	Acyltransferase	0.131701186993363	-2.02721965741579	15	1	0.00740740740740741	135	14414	270084	Lpcat2
PF02893	GRAM	0.131701186993363	-2.02721965741579	15	1	0.00740740740740741	135	14414	54610	Tbc1d8
PF01391	Collagen	0.136486631771434	-1.99152860489355	69	2	0.0148148148148148	135	14414	235379,81799	Gldn,C1qtnf3
PF07679	I-set	0.139599581658811	-1.96897708537175	138	3	0.0222222222222222	135	14414	16456,67374,83964	F11r,Jam2,Jam3
PF00989	PAS	0.139842053699102	-1.96724168111938	16	1	0.00740740740740741	135	14414	20465	Sim2
PF00702	Hydrolase	0.139842053699102	-1.96724168111938	16	1	0.00740740740740741	135	14414	11981	Atp9a
PF14604	SH3_9	0.152612355269871	-1.87985419833804	74	2	0.0148148148148148	135	14414	54673,544817	Sh3glb1,Arhgap27
PF01477	PLAT	0.155897189617493	-1.85855852990903	18	1	0.00740740740740741	135	14414	11689	Alox5
PF01023	S_100	0.163812852255867	-1.8090306475407	19	1	0.00740740740740741	135	14414	20196	S100a13
PF00018	SH3_1	0.165768256560213	-1.79716451082204	78	2	0.0148148148148148	135	14414	54673,52906	Sh3glb1,Ahi1
PF00777	Glyco_transf_29	0.171654829675172	-1.76226962271241	20	1	0.00740740740740741	135	14414	20454	St3gal5
PF00103	Hormone_1	0.194745427919533	-1.63606207117164	23	1	0.00740740740740741	135	14414	26421	Prl2c4
PF00386	C1q	0.194745427919533	-1.63606207117164	23	1	0.00740740740740741	135	14414	81799	C1qtnf3
PF00134	Cyclin_N	0.194745427919533	-1.63606207117164	23	1	0.00740740740740741	135	14414	12443	Ccnd1
PF01825	GPS	0.209783050767035	-1.56168137385714	25	1	0.00740740740740741	135	14414	170757	Eltd1
PF00028	Cadherin	0.230338287598144	-1.46820623500473	97	2	0.0148148148148148	135	14414	219228,93874	Pcdh17,Pcdhb3
PF00615	RGS	0.239027096855501	-1.43117835751276	29	1	0.00740740740740741	135	14414	19737	Rgs5
PF00168	C2	0.240721998400156	-1.42411254493277	100	2	0.0148148148148148	135	14414	69601,269589	Dab2ip,Sytl1
PF00122	E1-E2_ATPase	0.24616865695632	-1.40173838058088	30	1	0.00740740740740741	135	14414	11981	Atp9a
PF00083	Sugar_tr	0.24616865695632	-1.40173838058088	30	1	0.00740740740740741	135	14414	68666	Svop
PF00433	Pkinase_C	0.24616865695632	-1.40173838058088	30	1	0.00740740740740741	135	14414	18762	Prkcz
PF07648	Kazal_2	0.253243686934826	-1.37340306435823	31	1	0.00740740740740741	135	14414	108116	Slco3a1
PF00651	BTB	0.254600101102676	-1.36806119575492	104	2	0.0148148148148148	135	14414	246293,52323	Klhl8,Klhl7
PF00092	VWA	0.260252802022156	-1.34610180488928	32	1	0.00740740740740741	135	14414	12293	Cacna2d1
PF00782	DSPc	0.280890725541129	-1.26978956235852	35	1	0.00740740740740741	135	14414	252864	Dusp15
PF00566	RabGAP-TBC	0.28764222091698	-1.2460378596089	36	1	0.00740740740740741	135	14414	54610	Tbc1d8
PF00057	Ldl_recept_a	0.294330793745964	-1.22305099535317	37	1	0.00740740740740741	135	14414	237253	Lrp11
PF00002	7tm_2	0.30095702612452	-1.20078779477635	38	1	0.00740740740740741	135	14414	170757	Eltd1
PF00130	C1_1	0.307521494787181	-1.17921029243165	39	1	0.00740740740740741	135	14414	18762	Prkcz
PF00397	WW	0.314024771183795	-1.1582834070651	40	1	0.00740740740740741	135	14414	544817	Arhgap27
PF02931	Neur_chan_LBD	0.326850006791127	-1.11825390814589	42	1	0.00740740740740741	135	14414	14400	Gabrb1
PF02932	Neur_chan_memb	0.326850006791127	-1.11825390814589	42	1	0.00740740740740741	135	14414	14400	Gabrb1
PF00084	Sushi	0.333173082846087	-1.09909315572788	43	1	0.00740740740740741	135	14414	20344	Selp
PF00105	zf-C4	0.333173082846087	-1.09909315572788	43	1	0.00740740740740741	135	14414	13865	Nr2f1
PF00226	DnaJ	0.333173082846087	-1.09909315572788	43	1	0.00740740740740741	135	14414	72685	Dnajc6
PF00104	Hormone_recep	0.345642905222331	-1.06234910270249	45	1	0.00740740740740741	135	14414	13865	Nr2f1
PF00097	zf-C3HC4	0.363914924816632	-1.01083516169411	48	1	0.00740740740740741	135	14414	229644	Trim45
PF07653	SH3_2	0.36989233572575	-0.994543300213078	49	1	0.00740740740740741	135	14414	70097	Sash1
PF00643	zf-B_box	0.375813987988209	-0.97866097080031	50	1	0.00740740740740741	135	14414	229644	Trim45
PF00620	RhoGAP	0.381680397877233	-0.963171675338146	51	1	0.00740740740740741	135	14414	544817	Arhgap27
PF07686	V-set	0.401399366525021	-0.912798420785018	147	2	0.0148148148148148	135	14414	67374,83964	Jam2,Jam3
PF00008	EGF	0.404603774233885	-0.904847025982844	55	1	0.00740740740740741	135	14414	20344	Selp
PF07690	MFS_1	0.421240862981309	-0.864550487802887	58	1	0.00740740740740741	135	14414	68666	Svop
PF07645	EGF_CA	0.453143130310163	-0.791547242454665	64	1	0.00740740740740741	135	14414	170757	Eltd1
PF00560	LRR_1	0.492979726510403	-0.707287228481959	72	1	0.00740740740740741	135	14414	75409	Slitrk5
PF13499	EF-hand_7	0.525465364015988	-0.643471001368272	79	1	0.00740740740740741	135	14414	270084	Lpcat2
PF00069	Pkinase	0.551452433332566	-0.595199693631926	307	3	0.0222222222222222	135	14414	18762,13666,98267	Prkcz,Eif2ak3,Stk17b
PF00059	Lectin_C	0.618337181836495	-0.480721368633749	102	1	0.00740740740740741	135	14414	20344	Selp
PF00041	fn3	0.687260050793129	-0.375042527390205	123	1	0.00740740740740741	135	14414	19116	Prlr
PF13855	LRR_8	0.731344637010343	-0.312870470676073	139	1	0.00740740740740741	135	14414	75409	Slitrk5
PF00169	PH	0.736402183097915	-0.305978865073133	141	1	0.00740740740740741	135	14414	544817	Arhgap27
PF12796	Ank_2	0.788192863654157	-0.238012468240708	164	1	0.00740740740740741	135	14414	56226	Espn
PF00400	WD40	0.848267887057164	-0.164558788529027	199	1	0.00740740740740741	135	14414	52906	Ahi1
PF00001	7tm_1	0.950067343533106	-0.0512224089703955	315	1	0.00740740740740741	135	14414	233571	P2ry6
PF00385	Chromo	0.999999999976337	-2.36629750117684e-11	19	0	0	135	14414
PF00233	PDEase_I	0.999999999976337	-2.36629750117684e-11	19	0	0	135	14414
PF00535	Glycos_transf_2	0.999999999976337	-2.36629750117684e-11	19	0	0	135	14414
PF00293	NUDIX	0.999999999976337	-2.36629750117684e-11	19	0	0	135	14414
PF01753	zf-MYND	0.999999999976337	-2.36629750117684e-11	19	0	0	135	14414
PF00583	Acetyltransf_1	0.999999999976337	-2.36629750117684e-11	19	0	0	135	14414
PF00581	Rhodanese	0.999999999976337	-2.36629750117684e-11	19	0	0	135	14414
PF01582	TIR	0.999999999976337	-2.36629750117684e-11	19	0	0	135	14414
PF00143	Interferon	0.999999999976337	-2.36629750117684e-11	19	0	0	135	14414
PF00435	Spectrin	0.999999999976337	-2.36629750117684e-11	19	0	0	135	14414
PF12662	cEGF	0.999999999976337	-2.36629750117684e-11	19	0	0	135	14414
PF00229	TNF	0.999999999976337	-2.36629750117684e-11	19	0	0	135	14414
PF01412	ArfGap	0.999999999976337	-2.36629750117684e-11	19	0	0	135	14414
PF09380	FERM_C	0.999999999976337	-2.36629750117684e-11	19	0	0	135	14414
PF00110	wnt	0.999999999976337	-2.36629750117684e-11	19	0	0	135	14414
PF00102	Y_phosphatase	0.999999999976761	-2.32391249569864e-11	37	0	0	135	14414
PF01462	LRRNT	0.999999999976761	-2.32391249569864e-11	37	0	0	135	14414
PF12937	F-box-like	0.999999999976761	-2.32391249569864e-11	37	0	0	135	14414
PF00498	FHA	0.999999999984008	-1.59920148793285e-11	21	0	0	135	14414
PF00627	UBA	0.999999999984008	-1.59920148793285e-11	21	0	0	135	14414
PF00711	Defensin_beta	0.999999999984008	-1.59920148793285e-11	21	0	0	135	14414
PF00036	EF-hand_1	0.999999999984008	-1.59920148793285e-11	21	0	0	135	14414
PF00373	FERM_M	0.999999999987117	-1.28825339993981e-11	35	0	0	135	14414
PF00048	IL8	0.999999999987117	-1.28825339993981e-11	35	0	0	135	14414
PF00098	zf-CCHC	0.99999999998811	-1.18896117613042e-11	18	0	0	135	14414
PF05986	ADAM_spacer1	0.99999999998811	-1.18896117613042e-11	18	0	0	135	14414
PF02373	JmjC	0.99999999998811	-1.18896117613042e-11	18	0	0	135	14414
PF00029	Connexin	0.99999999998811	-1.18896117613042e-11	18	0	0	135	14414
PF08246	Inhibitor_I29	0.99999999998811	-1.18896117613042e-11	18	0	0	135	14414
PF00610	DEP	0.99999999998811	-1.18896117613042e-11	18	0	0	135	14414
PF00091	Tubulin	0.99999999998811	-1.18896117613042e-11	18	0	0	135	14414
PF00009	GTP_EFTU	0.99999999998811	-1.18896117613042e-11	18	0	0	135	14414
PF01585	G-patch	0.99999999998811	-1.18896117613042e-11	18	0	0	135	14414
PF10582	Connexin_CCC	0.99999999998811	-1.18896117613042e-11	18	0	0	135	14414
PF00611	FCH	0.99999999998811	-1.18896117613042e-11	18	0	0	135	14414
PF00481	PP2C	0.99999999998811	-1.18896117613042e-11	18	0	0	135	14414
PF00176	SNF2_N	0.99999999998817	-1.18302366331827e-11	25	0	0	135	14414
PF12661	hEGF	0.99999999998817	-1.18302366331827e-11	25	0	0	135	14414
PF00053	Laminin_EGF	0.99999999998817	-1.18302366331827e-11	25	0	0	135	14414
PF09379	FERM_N	0.99999999998817	-1.18302366331827e-11	25	0	0	135	14414
PF00170	bZIP_1	0.99999999998817	-1.18302366331827e-11	25	0	0	135	14414
PF00640	PID	0.99999999998817	-1.18302366331827e-11	25	0	0	135	14414
PF00618	RasGEF_N	0.99999999998817	-1.18302366331827e-11	25	0	0	135	14414
PF03372	Exo_endo_phos	0.99999999998817	-1.18302366331827e-11	25	0	0	135	14414
PF01363	FYVE	0.99999999998817	-1.18302366331827e-11	25	0	0	135	14414
PF00025	Arf	0.99999999998817	-1.18302366331827e-11	25	0	0	135	14414
PF01094	ANF_receptor	0.999999999989058	-1.09416128788507e-11	45	0	0	135	14414
PF00628	PHD	0.999999999989058	-1.09416128788507e-11	45	0	0	135	14414
PF01562	Pep_M12B_propep	0.999999999989058	-1.09416128788507e-11	45	0	0	135	14414
PF10591	SPARC_Ca_bdg	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF07965	Integrin_B_tail	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF00289	CPSase_L_chain	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF10557	Cullin_Nedd8	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF01189	Nol1_Nop2_Fmu	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF08758	Cadherin_pro	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF06327	DUF1053	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF01846	FF	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF01400	Astacin	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF12260	PIP49_C	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF11717	Tudor-knot	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF11838	ERAP1_C	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF08416	PTB	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF08709	Ins145_P3_rec	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF12777	MT	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF01805	Surp	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF14551	MCM_N	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF03172	Sp100	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF12624	Chorein_N	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF10294	Methyltransf_16	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF09336	Vps4_C	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF00052	Laminin_B	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF00210	Ferritin	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF00578	AhpC-TSA	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF05485	THAP	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF02146	SIR2	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF04810	zf-Sec23_Sec24	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF05210	Sprouty	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF10277	Frag1	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF01428	zf-AN1	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF06297	PET	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF08953	DUF1899	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF13906	AA_permease_C	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF02782	FGGY_C	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF00291	PALP	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF10417	1-cysPrx_C	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF01663	Phosphodiest	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF08393	DHC_N2	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
PF03009	GDPD	0.999999999989316	-1.06842344122183e-11	6	0	0	135	14414
