TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
IPR018503	Tetraspanin_CS	0.000541658810521543	-7.52087425562626	19	3	0.0214285714285714	140	16317	74257,56434,12508	Tspan17,Tspan3,Cd53
IPR016161	Ald_DH/histidinol_DH	0.000541658810521543	-7.52087425562626	19	3	0.0214285714285714	140	16317	26358,11668,11671	Aldh1a7,Aldh1a1,Aldh3a2
IPR015590	Aldehyde_DH_dom	0.000541658810521543	-7.52087425562626	19	3	0.0214285714285714	140	16317	26358,11668,11671	Aldh1a7,Aldh1a1,Aldh3a2
IPR016163	Ald_DH_C	0.000541658810521543	-7.52087425562626	19	3	0.0214285714285714	140	16317	26358,11668,11671	Aldh1a7,Aldh1a1,Aldh3a2
IPR001356	Homeobox_dom	0.000683970648263964	-7.28759555315725	223	8	0.0571428571428571	140	16317	15413,15399,17702,13047,15425,15402,15415,15414	Hoxb5,Hoxa2,Msx2,Cux1,Hoxc6,Hoxa5,Hoxb7,Hoxb6
IPR022321	IGFBP_1-6_chordata	0.00107192957156995	-6.8382949166541	6	2	0.0142857142857143	140	16317	16008,16009	Igfbp2,Igfbp3
IPR009168	IGFBP1-6	0.00107192957156995	-6.8382949166541	6	2	0.0142857142857143	140	16317	16008,16009	Igfbp2,Igfbp3
IPR000301	Tetraspanin	0.00139093484695746	-6.57777920613317	26	3	0.0214285714285714	140	16317	74257,56434,12508	Tspan17,Tspan3,Cd53
IPR008952	Tetraspanin_EC2	0.00173076764531639	-6.35919024327314	28	3	0.0214285714285714	140	16317	74257,56434,12508	Tspan17,Tspan3,Cd53
IPR018499	Tetraspanin/Peripherin	0.00191842906696766	-6.25624862213376	29	3	0.0214285714285714	140	16317	74257,56434,12508	Tspan17,Tspan3,Cd53
IPR020904	Sc_DH/Rdtase_CS	0.0027937764894036	-5.88036101798163	33	3	0.0214285714285714	140	16317	67880,109857,70750	Dcxr,Cbr3,Kdsr
IPR009057	Homeodomain-like	0.00282654385864601	-5.86870056502397	279	8	0.0571428571428571	140	16317	15413,15399,17702,13047,15425,15402,15415,15414	Hoxb5,Hoxa2,Msx2,Cux1,Hoxc6,Hoxa5,Hoxb7,Hoxb6
IPR017891	Insulin_GF-bd_Cys-rich_CS	0.00314412579031655	-5.76221939557287	10	2	0.0142857142857143	140	16317	16008,16009	Igfbp2,Igfbp3
IPR000716	Thyroglobulin_1	0.00713311672000361	-4.94300701243814	15	2	0.0142857142857143	140	16317	16008,16009	Igfbp2,Igfbp3
IPR023795	Serpin_CS	0.00716827702891356	-4.93808995604941	46	3	0.0214285714285714	140	16317	20708,18788,93806	Serpinb6b,Serpinb2,Serpinb9g
IPR002198	DH_sc/Rdtase_SDR	0.00760960224149678	-4.8783443763462	47	3	0.0214285714285714	140	16317	67880,109857,70750	Dcxr,Cbr3,Kdsr
IPR002347	Glc/ribitol_DH	0.00853957488573487	-4.76304405160864	49	3	0.0214285714285714	140	16317	67880,109857,70750	Dcxr,Cbr3,Kdsr
IPR013068	GMAP	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	14419	Gal
IPR003273	K_chnl_inward-rec_Kir2	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	16520	Kcnj4
IPR008332	MethylG_MeTrfase_N	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	17314	Mgmt
IPR007781	NAGLU	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	27419	Naglu
IPR019191	Essential_protein_Yae1_N	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	72284	Oraov1
IPR026729	Stathmin-2	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	20257	Stmn2
IPR013680	VDCC_a2/dsu	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	12293	Cacna2d1
IPR024733	NAGLU_tim-barrel	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	27419	Naglu
IPR024846	Tuftelin	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	22156	Tuft1
IPR015556	PAI-2	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	18788	Serpinb2
IPR014048	MethylDNA_cys_MeTrfase_DNA-bd	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	17314	Mgmt
IPR028378	Sytl1	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	269589	Sytl1
IPR012955	CASP_C	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	13047	Cux1
IPR021887	DUF3498	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	69601	Dab2ip
IPR008175	Galanin_pre	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	14419	Gal
IPR001973	P2Y6_rcpt	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	233571	P2ry6
IPR002462	Synuclein_gamma	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	20618	Sncg
IPR015473	Annexins_V	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	11747	Anxa5
IPR001497	MethylDNA_cys_MeTrfase_AS	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	17314	Mgmt
IPR012211	IGFBP-3	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	16009	Igfbp3
IPR015366	Peptidase_S53_propep	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	12751	Tpp1
IPR002392	AnnexinV	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	11747	Anxa5
IPR026134	MDFI/MDFIC	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	16543	Mdfic
IPR028487	S100A13	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	20196	S100a13
IPR019009	SRP_receptor_beta_su	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	20818	Srprb
IPR004932	Rer1	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	67830	Rer1
IPR024240	NAGLU_N	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	27419	Naglu
IPR020430	Brain-der_neurotrophic_factor	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	12064	Bdnf
IPR016817	MannP-dilichol_defect-1	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	217430	Pqlc3
IPR012210	IGFBP-2	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	16008	Igfbp2
IPR018401	Lysosomal-assoc_TM_prot4B	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	114128	Laptm4b
IPR028462	Desmoplakin	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	109620	Dsp
IPR009716	Ferroportin-1	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	53945	Slc40a1
IPR028503	SH3GLB1	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	54673	Sh3glb1
IPR024732	NAGLU_C	0.00858000858004895	-4.75832036547706	1	1	0.00714285714285714	140	16317	27419	Naglu
IPR004839	Aminotransferase_I/II	0.00913611592646835	-4.69551993717478	17	2	0.0142857142857143	140	16317	11655,76615	Alas1,Got1l1
IPR000215	Serpin_fam	0.0129062681096353	-4.35004218565395	57	3	0.0214285714285714	140	16317	20708,18788,93806	Serpinb6b,Serpinb2,Serpinb9g
IPR023796	Serpin_dom	0.0129062681096353	-4.35004218565395	57	3	0.0214285714285714	140	16317	20708,18788,93806	Serpinb6b,Serpinb2,Serpinb9g
IPR010961	4pyrrol_synth_NH2levulA_synth	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	11655	Alas1
IPR021090	rSAM/SH3_domain-containing	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	70097	Sash1
IPR015118	5aminolev_synth_preseq	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	11655	Alas1
IPR007657	Glycosyltransferase_AER61	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	215494	Pomgnt2
IPR009828	DUF1394	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	76820	Fam49a
IPR027310	Profilin_CS	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	18645	Pfn2
IPR008364	Paraoxonase2	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	330260	Pon2
IPR028169	Raftlin	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	74013	Rftn2
IPR026782	FAM131	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	78408	Fam131a
IPR008174	Galanin	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	14419	Gal
IPR001058	Synuclein	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	20618	Sncg
IPR015030	RB_C	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	19645	Rb1
IPR007523	NADH_Ub_cplx-1_asu_assmbl-fac3	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	66273	Aamdc
IPR012348	RNR-rel	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	382985	Rrm2b
IPR025605	OST-HTH/LOTUS_dom	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	100121	Tdrd7
IPR010578	SIM_C	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	20465	Sim2
IPR012233	PKC_zeta	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	18762	Prkcz
IPR000358	RNR_small	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	382985	Rrm2b
IPR012918	RTP801-like	0.0170869219653778	-4.06944190542654	2	1	0.00714285714285714	140	16317	73284	Ddit4l
IPR001660	SAM	0.0239827257784732	-3.73042146701551	72	3	0.0214285714285714	140	16317	29871,320679,70097	Scmh1,Samd12,Sash1
IPR004010	Cache_domain	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	12293	Cacna2d1
IPR000796	Asp_trans	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	76615	Got1l1
IPR015849	Amyloid_glyco_heparin-bd	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	11803	Aplp1
IPR022102	HJURP_C	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	17258	Mef2a
IPR008154	Amyloid_glyco_extra	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	11803	Aplp1
IPR002396	Selectin_superfamily	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	20344	Selp
IPR008155	Amyloid_glyco	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	11803	Aplp1
IPR013608	VWA_N	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	12293	Cacna2d1
IPR003213	Cyt_c_oxidase_su6B	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	333182	Cox6b2
IPR011178	Amyloid_glyco_Cu-bd	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	11803	Aplp1
IPR028309	RB_fam	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	19645	Rb1
IPR002720	RB_A	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	19645	Rb1
IPR004687	LAPTM4/5	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	114128	Laptm4b
IPR002640	Arylesterase	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	330260	Pon2
IPR011106	MANSC_N	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	237253	Lrp11
IPR002289	GABAAb_rcpt	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	14400	Gabrb1
IPR015451	Cyclin_D	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	12443	Ccnd1
IPR006338	Thioredoxin/glutathione_Rdtase	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	50493	Txnrd1
IPR019543	APP_amyloid_C	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	11803	Aplp1
IPR006931	Calcipressin	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	54720	Rcan1
IPR024329	Amyloid_glyco_E2_domain	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	11803	Aplp1
IPR005454	Profilin_chordates	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	18645	Pfn2
IPR019745	Amyloid_glyco_intracell_CS	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	11803	Aplp1
IPR019744	Amyloid_glyco_extracell_CS	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	11803	Aplp1
IPR002719	RB_B	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	19645	Rb1
IPR024599	RB_N	0.0255213584301306	-3.66823959190142	3	1	0.00714285714285714	140	16317	19645	Rb1
IPR011047	Quinonprotein_ADH-like_supfam	0.027179247468934	-3.60530155758378	30	2	0.0142857142857143	140	16317	13666,544817	Eif2ak3,Arhgap27
IPR000863	Sulfotransferase_dom	0.027179247468934	-3.60530155758378	30	2	0.0142857142857143	140	16317	15476,29859	Hs3st1,Sult4a1
IPR011510	SAM_2	0.027179247468934	-3.60530155758378	30	2	0.0142857142857143	140	16317	320679,70097	Samd12,Sash1
IPR013763	Cyclin-like	0.0288929446882471	-3.54415784210231	31	2	0.0142857142857143	140	16317	19645,12443	Rb1,Ccnd1
IPR003528	Long_hematopoietin_rcpt_CS	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	19116	Prlr
IPR020408	Nerve_growth_factor-like	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	12064	Bdnf
IPR000956	Stathmin_fam	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	20257	Stmn2
IPR005455	Profilin_eukaryotes/bac	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	18645	Pfn2
IPR022415	ATP-guanido_PTrfase_AS	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	12716	Ckmt1
IPR008521	Mg_trans_NIPA	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	233280	Nipa1
IPR002100	TF_MADSbox	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	17258	Mef2a
IPR004142	NDRG	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	234593	Ndrg4
IPR021939	KN_motif	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	80880	Kank3
IPR012394	Aldehyde_DH_NAD(P)	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	11671	Aldh3a2
IPR022413	ATP-guanido_PTrfase_N	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	12716	Ckmt1
IPR015767	Rho_GTPase_act	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	544817	Arhgap27
IPR006603	PQ-loop_rpt	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	217430	Pqlc3
IPR002072	Nerve_growth_factor-rel	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	12064	Bdnf
IPR006796	Dickkopf_N	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	50781	Dkk3
IPR012999	Pyr_OxRdtase_I_AS	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	50493	Txnrd1
IPR019846	Nerve_growth_factor_CS	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	12064	Bdnf
IPR015152	Growth/epo_recpt_lig-bind	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	19116	Prlr
IPR022414	ATP-guanido_PTrfase_cat	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	12716	Ckmt1
IPR003172	ML_dom	0.0338839310553643	-3.38481438714031	4	1	0.00714285714285714	140	16317	67963	Npc2
IPR015422	PyrdxlP-dep_Trfase_major_sub2	0.0380766130518571	-3.26815501598057	36	2	0.0142857142857143	140	16317	11655,76615	Alas1,Got1l1
IPR013761	SAM/pointed	0.0388813771583231	-3.24723987927844	87	3	0.0214285714285714	140	16317	29871,320679,70097	Scmh1,Samd12,Sash1
IPR017096	Kelch-like_gigaxonin-typ	0.0400306725384808	-3.21810930525741	37	2	0.0142857142857143	140	16317	246293,52323	Klhl8,Klhl7
IPR014764	DCN-prot	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	100737	Dcun1d4
IPR014020	Tensin_C2-dom	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	72685	Dnajc6
IPR006571	TLDc	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	170719	Oxr1
IPR021987	DUF3588	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	29871	Scmh1
IPR005334	Tctex	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	67117	Dynlt3
IPR003068	COUP_TF	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	13865	Nr2f1
IPR009729	Gal-3-0_sulfotransfrase	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	100041596	Gm9994
IPR001917	Aminotrans_II_pyridoxalP_BS	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	11655	Alas1
IPR001392	Clathrin_mu	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	64933	Ap3m2
IPR029023	Tensin_lipid_phosphatase_dom	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	72685	Dnajc6
IPR005016	TMS_TDE	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	26943	Serinc3
IPR005176	PONY_dom	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	100737	Dcun1d4
IPR013980	MANSC	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	237253	Lrp11
IPR029028	Alpha/beta_knot_MTases	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	74558	Gvin1
IPR018240	Clathrin_mu_CS	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	64933	Ap3m2
IPR020350	Chemokine-like_FAM19A2	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	106014	Fam19a5
IPR001101	Plectin_repeat	0.0421752477770974	-3.16592177559173	5	1	0.00714285714285714	140	16317	109620	Dsp
IPR014756	Ig_E-set	0.0434893140321905	-3.13524002549789	91	3	0.0214285714285714	140	16317	229644,16520,67963	Trim45,Kcnj4,Npc2
IPR015421	PyrdxlP-dep_Trfase_major_sub1	0.0461133016138321	-3.07665383233769	40	2	0.0142857142857143	140	16317	11655,76615	Alas1,Got1l1
IPR015424	PyrdxlP-dep_Trfase	0.0461133016138321	-3.07665383233769	40	2	0.0142857142857143	140	16317	11655,76615	Alas1,Got1l1
IPR020615	Thiolase_acyl_enz_int_AS	0.0503959114176237	-2.98784522986163	6	1	0.00714285714285714	140	16317	235674	Acaa1b
IPR014746	Gln_synth/guanido_kin_cat_dom	0.0503959114176237	-2.98784522986163	6	1	0.00714285714285714	140	16317	12716	Ckmt1
IPR013655	PAS_fold_3	0.0503959114176237	-2.98784522986163	6	1	0.00714285714285714	140	16317	20465	Sim2
IPR027295	Quinonprotein_ADH-like_fam	0.0503959114176237	-2.98784522986163	6	1	0.00714285714285714	140	16317	13666	Eif2ak3
IPR004099	Pyr_nucl-diS_OxRdtase_dimer	0.0503959114176237	-2.98784522986163	6	1	0.00714285714285714	140	16317	50493	Txnrd1
IPR018392	LysM_dom	0.0503959114176237	-2.98784522986163	6	1	0.00714285714285714	140	16317	170719	Oxr1
IPR011778	Hydantoinase/dihydroPyrase	0.0503959114176237	-2.98784522986163	6	1	0.00714285714285714	140	16317	26757	Dpysl4
IPR016156	FAD/NAD-linked_Rdtase_dimer	0.0503959114176237	-2.98784522986163	6	1	0.00714285714285714	140	16317	50493	Txnrd1
IPR004853	Tpt_PEP_trans_dom	0.058546519744412	-2.83793363144954	7	1	0.00714285714285714	140	16317	228875	Slc35c2
IPR020833	LipOase_Fe_BS	0.058546519744412	-2.83793363144954	7	1	0.00714285714285714	140	16317	11689	Alox5
IPR003350	Hmoeo_CUT	0.058546519744412	-2.83793363144954	7	1	0.00714285714285714	140	16317	13047	Cux1
IPR000240	Serpin_B9/Maspin	0.058546519744412	-2.83793363144954	7	1	0.00714285714285714	140	16317	93806	Serpinb9g
IPR001885	LipOase_mml	0.058546519744412	-2.83793363144954	7	1	0.00714285714285714	140	16317	11689	Alox5
IPR001327	Pyr_OxRdtase_NAD-bd_dom	0.058546519744412	-2.83793363144954	7	1	0.00714285714285714	140	16317	50493	Txnrd1
IPR000542	Carn_acyl_trans	0.058546519744412	-2.83793363144954	7	1	0.00714285714285714	140	16317	78070	Cpt1c
IPR001298	Filamin/ABP280_rpt	0.058546519744412	-2.83793363144954	7	1	0.00714285714285714	140	16317	229644	Trim45
IPR002155	Thiolase	0.058546519744412	-2.83793363144954	7	1	0.00714285714285714	140	16317	235674	Acaa1b
IPR000907	LipOase	0.058546519744412	-2.83793363144954	7	1	0.00714285714285714	140	16317	11689	Alox5
IPR020610	Thiolase_AS	0.058546519744412	-2.83793363144954	7	1	0.00714285714285714	140	16317	235674	Acaa1b
IPR013819	LipOase_C	0.058546519744412	-2.83793363144954	7	1	0.00714285714285714	140	16317	11689	Alox5
IPR020834	LipOase_CS	0.058546519744412	-2.83793363144954	7	1	0.00714285714285714	140	16317	11689	Alox5
IPR018155	Hyaluronidase	0.058546519744412	-2.83793363144954	7	1	0.00714285714285714	140	16317	15586	Hyal1
IPR009030	Growth_fac_rcpt_N_dom	0.0616357565253751	-2.78651311377192	105	3	0.0214285714285714	140	16317	16008,71690,16009	Igfbp2,Esm1,Igfbp3
IPR011705	BACK	0.0661714634336847	-2.71550597493124	49	2	0.0142857142857143	140	16317	246293,52323	Klhl8,Klhl7
IPR008968	Clathrin_mu_C	0.0666276654963906	-2.70863538984589	8	1	0.00714285714285714	140	16317	64933	Ap3m2
IPR009078	Ferritin-like_SF	0.0666276654963906	-2.70863538984589	8	1	0.00714285714285714	140	16317	382985	Rrm2b
IPR019765	Ephrin_CS	0.0666276654963906	-2.70863538984589	8	1	0.00714285714285714	140	16317	13638	Efna3
IPR003128	Villin_headpiece	0.0666276654963906	-2.70863538984589	8	1	0.00714285714285714	140	16317	13829	Dmtn
IPR020617	Thiolase_C	0.0666276654963906	-2.70863538984589	8	1	0.00714285714285714	140	16317	235674	Acaa1b
IPR001799	Ephrin	0.0666276654963906	-2.70863538984589	8	1	0.00714285714285714	140	16317	13638	Efna3
IPR017868	Filamin/ABP280_repeat-like	0.0666276654963906	-2.70863538984589	8	1	0.00714285714285714	140	16317	229644	Trim45
IPR006680	Amidohydro_1	0.0666276654963906	-2.70863538984589	8	1	0.00714285714285714	140	16317	26757	Dpysl4
IPR020616	Thiolase_N	0.0666276654963906	-2.70863538984589	8	1	0.00714285714285714	140	16317	235674	Acaa1b
IPR020613	Thiolase_CS	0.0666276654963906	-2.70863538984589	8	1	0.00714285714285714	140	16317	235674	Acaa1b
IPR000209	Peptidase_S8/S53_dom	0.0666276654963906	-2.70863538984589	8	1	0.00714285714285714	140	16317	12751	Tpp1
IPR006652	Kelch_1	0.0685524218654772	-2.68015654368576	50	2	0.0142857142857143	140	16317	246293,52323	Klhl8,Klhl7
IPR001452	SH3_domain	0.0694548224960357	-2.66707877380468	180	4	0.0285714285714286	140	16317	54673,70097,544817,52906	Sh3glb1,Sash1,Arhgap27,Ahi1
IPR021129	SAM_type1	0.07096136036391	-2.64561977030902	51	2	0.0142857142857143	140	16317	29871,70097	Scmh1,Sash1
IPR014400	Cyclin_A/B/D/E/F	0.074639936437834	-2.59507957402656	9	1	0.00714285714285714	140	16317	12443	Ccnd1
IPR011059	Metal-dep_hydrolase_composite	0.074639936437834	-2.59507957402656	9	1	0.00714285714285714	140	16317	26757	Dpysl4
IPR004092	Mbt	0.074639936437834	-2.59507957402656	9	1	0.00714285714285714	140	16317	29871	Scmh1
IPR013027	FAD_pyr_nucl-diS_OxRdtase	0.074639936437834	-2.59507957402656	9	1	0.00714285714285714	140	16317	50493	Txnrd1
IPR023152	RasGAP_CS	0.074639936437834	-2.59507957402656	9	1	0.00714285714285714	140	16317	69601	Dab2ip
IPR023753	Pyr_nucl-diS_OxRdtase_FAD/NAD	0.074639936437834	-2.59507957402656	9	1	0.00714285714285714	140	16317	50493	Txnrd1
